track_id,spotify_id,title,track_artist,release_year,loudness,mode_name,decade
spotify:track:376EMiSxh0wdspWmJm5lwP,376EMiSxh0wdspWmJm5lwP,There Was Another Time in My Life,Relient K,2008,-4.067,major,2000
spotify:track:3Lwtxv8RBviPA4NjXYWzPz,3Lwtxv8RBviPA4NjXYWzPz,"Oh, It's Such A Shame",Deerhunter,2008,-4.199,minor,2000
spotify:track:0xT21bGjsozpsNVD5wF9xh,0xT21bGjsozpsNVD5wF9xh,Ephemeral,After Forever,2000,-8.84,minor,2000
spotify:track:4AqKqC3hNPv2x9kzQC9U7c,4AqKqC3hNPv2x9kzQC9U7c,Someday,Blanche,2004,-7.57,major,2000
spotify:track:4XZI1nQLpw4tGHLiVIGaP1,4XZI1nQLpw4tGHLiVIGaP1,Battle Hymn of the Republic (Arr. P.J. Wilhousky),Traditional,2001,-20.053,major,2000
spotify:track:7j9RqMAONMIgahMGXm5DDx,7j9RqMAONMIgahMGXm5DDx,"São Paulo, Fim do Dia (Vinheta 3)",Jair Oliveira,2002,-9.522,minor,2000
spotify:track:1WGguXX9FkzBHeLb5ISfgg,1WGguXX9FkzBHeLb5ISfgg,Prom Queen,Lil Wayne,2009,-4.828,major,2000
spotify:track:5bhhuRqpm7IS1baiLEJ4jl,5bhhuRqpm7IS1baiLEJ4jl,I Love You More And More Everyday,Pat Boone,2004,-15.773,major,2000
spotify:track:3Gv1wbpT3GxM9eihe5JKOP,3Gv1wbpT3GxM9eihe5JKOP,Resonant Breath,Matt Borghi,2009,-36.419,minor,2000
spotify:track:4zGEsdnvTsOrd34aiFzgUx,4zGEsdnvTsOrd34aiFzgUx,"This Is The Last Time - Live At Mill St Brewery, Toronto / 2004 / Acoustic",Keane,2004,-8.029,major,2000
spotify:track:6l8mMHrrD1xfQeZUIFyLxx,6l8mMHrrD1xfQeZUIFyLxx,"Bird Song - Live at Pine Knob Music Theater, Clarkston, MI, June 20, 1991",Grateful Dead,2006,-14.324,major,2000
spotify:track:5TAowD7lSetLKJPeaJdPbb,5TAowD7lSetLKJPeaJdPbb,Forever Gone,Marginal Man,2000,-8.974,major,2000
spotify:track:0VNDqEgSYvOzxSFb4LcQTs,0VNDqEgSYvOzxSFb4LcQTs,History Repeats Itself,Sonic Syndicate,2005,-3.21,minor,2000
spotify:track:0uy6VjuCkKZeLia0bRuBPG,0uy6VjuCkKZeLia0bRuBPG,Nem Mais um Pio,Guinga,2001,-14.336,major,2000
spotify:track:0ArlSKSXWmh4e9C1RFttfd,0ArlSKSXWmh4e9C1RFttfd,Xica da Silva,Gilberto Gil,2000,-6.452,minor,2000
spotify:track:63QharyMHvx3yteCyRnkii,63QharyMHvx3yteCyRnkii,Redenção,Fresno,2008,-2.904,minor,2000
spotify:track:1wHCHWnWCoQ4WQdqrWfUMf,1wHCHWnWCoQ4WQdqrWfUMf,The Turning Point,Nostalgia 77,2007,-13.556,major,2000
spotify:track:257YSKwteLcej87QJdyNnW,257YSKwteLcej87QJdyNnW,Hang Me,Rich McCulley,2002,-8.489,major,2000
spotify:track:7vkmjMHJZJyk7aRa1hl1rp,7vkmjMHJZJyk7aRa1hl1rp,Je te suivrai,Francis Cabrel,2007,-10.793,minor,2000
spotify:track:49TBsEPwuxvoD1jAsDqUjn,49TBsEPwuxvoD1jAsDqUjn,Bass Phenomenon - DJ Friction Remix,Krafty Kuts,2006,-5.297,major,2000
spotify:track:3zRxGs2PNrdTX4A3zlhRCH,3zRxGs2PNrdTX4A3zlhRCH,Carry Me Ohio (Alternative Version),Sun Kil Moon,2003,-9.832,major,2000
spotify:track:5iAh9acjaoPyXavmj3T0fd,5iAh9acjaoPyXavmj3T0fd,Skinhead,Laurel Aitken,2009,-7.716,major,2000
spotify:track:7HuQfEL8iL3VSSzwXDpA0j,7HuQfEL8iL3VSSzwXDpA0j,Nasci pra sonhar e cantar,Dona Ivone Lara,2007,-14.802,minor,2000
spotify:track:5Iq1BXCLVWVKBz0k5RB4ZT,5Iq1BXCLVWVKBz0k5RB4ZT,展開愛情的翅膀,紫薇,2005,-11.876,major,2000
spotify:track:2R1GjEvwqiOtzrZlpTvhAG,2R1GjEvwqiOtzrZlpTvhAG,So Black & Blue,Waldeck,2007,-6.012,major,2000
spotify:track:3Il5gWENyjZJBK4hZaNAgW,3Il5gWENyjZJBK4hZaNAgW,Hot Daddy - Radio Edit,Malente,2006,-9.345,major,2000
spotify:track:7AB1PEF21A5Md7gl2RVH0T,7AB1PEF21A5Md7gl2RVH0T,Takes You Back (Unexpected Dub) - Electric Sheep Remix,Jazzanova,2003,-5.429,minor,2000
spotify:track:3TBQKl6eqjNPEhmlYlUbLY,3TBQKl6eqjNPEhmlYlUbLY,Tudo é Nada sem Você,Novo Som,2000,-11.227,major,2000
spotify:track:4EKdOMb6jnVm6xlE8vQZrr,4EKdOMb6jnVm6xlE8vQZrr,Recuerdo - Live,Dave Brubeck,2003,-15.62,major,2000
spotify:track:5w02nBF8o9RYWXba6026sd,5w02nBF8o9RYWXba6026sd,Supa Freak Love,Primer 55,2000,-4.66,major,2000
spotify:track:1Wp1ifPzWyW0qgOe18Znbi,1Wp1ifPzWyW0qgOe18Znbi,I Hope You're Okay,Flatsound,2009,-18.675,major,2000
spotify:track:5gCXK9yjlV1nWlAFYMwab0,5gCXK9yjlV1nWlAFYMwab0,California Dreamin',The Ventures,2008,-7.353,minor,2000
spotify:track:3uKHneEFA5qgSjI67uQ38l,3uKHneEFA5qgSjI67uQ38l,She's Got A Square,Dr. John,2001,-13.072,major,2000
spotify:track:02u2oG1u8H7XuchaUSeQvX,02u2oG1u8H7XuchaUSeQvX,In Search Of,Nick Farr,2008,-12.087,minor,2000
spotify:track:6RzxCxQcWJQvEvcZp1DPqZ,6RzxCxQcWJQvEvcZp1DPqZ,The Somberlain - Unreleased Live Recording '95,Dissection,2006,-8.418,major,2000
spotify:track:78JKIn1P4fN6lWAh63aBJB,78JKIn1P4fN6lWAh63aBJB,Hot Love,Cheap Trick,2004,-7.252,major,2000
spotify:track:45LZkeAJNMpiMCCBcb2sep,45LZkeAJNMpiMCCBcb2sep,Where Is the Party,Yuvan Shankar Raja,2008,-4.057,major,2000
spotify:track:7vHSDG9L4T4abihS5TFnxz,7vHSDG9L4T4abihS5TFnxz,Mephisto,Strung Out,2000,-3.501,major,2000
spotify:track:4olDFt99ukUuDBT14Xiabt,4olDFt99ukUuDBT14Xiabt,The Dragon's End,Culoe De Song,2009,-12.772,minor,2000
spotify:track:0JnXbxqF9bdNb8jy3lSuxK,0JnXbxqF9bdNb8jy3lSuxK,Neon Skyline,Cyantific,2003,-7.988,minor,2000
spotify:track:3eA8pawdru998R9USKmdxx,3eA8pawdru998R9USKmdxx,La Favorita (feat. Moncho Rivera),N'Klabe,2005,-4.354,major,2000
spotify:track:6apY0slN5xSpb7u8Azlpyu,6apY0slN5xSpb7u8Azlpyu,"See Me, Feel Me",Scooter,2005,-5.247,major,2000
spotify:track:7FbJaZsdkLkr5CWnx0HPnN,7FbJaZsdkLkr5CWnx0HPnN,Vacation Island,Kid Koala,2003,-13.722,major,2000
spotify:track:4fmEI2qslA4S5FNVp0ZxmB,4fmEI2qslA4S5FNVp0ZxmB,Ru Be,Midnite,2003,-7.052,minor,2000
spotify:track:2hmnhUvyC3B8YFOWOMtZ79,2hmnhUvyC3B8YFOWOMtZ79,First Winter Thaw,Michele McLaughlin,2000,-27.779,major,2000
spotify:track:1MBHBRXzOluLYa3ns0kfEq,1MBHBRXzOluLYa3ns0kfEq,Стаканчики гранёные (Cut Glasses),Konstantin Pluzhnikov,2008,-14.145,minor,2000
spotify:track:3lkhRyPcFQRw6zWy7B9nXS,3lkhRyPcFQRw6zWy7B9nXS,Going Down,MRK1,2009,-6.212,major,2000
spotify:track:4ZCxoXIdwxGgT7msEHSp6E,4ZCxoXIdwxGgT7msEHSp6E,Me Against the World,Simple Plan,2004,-5.055,minor,2000
spotify:track:3cGQV0JaTjzB4nMe9h3oru,3cGQV0JaTjzB4nMe9h3oru,S.K.J.,Milt Jackson,2008,-21.038,major,2000
spotify:track:4Px97IPakBTL4rdst7IBM3,4Px97IPakBTL4rdst7IBM3,"The Nutcracker (Suite), Op. 71a, TH. 35: IIf. Dance of the Reed-Pipes (Mirlitons)",Pyotr Ilyich Tchaikovsky,2009,-31.079,major,2000
spotify:track:22aHk12wxxIRJ9F37bqVU3,22aHk12wxxIRJ9F37bqVU3,Azure - Samuel L Session Remix,Slam,2007,-6.523,minor,2000
spotify:track:58FWFBW7ufZEQx4QaDIMta,58FWFBW7ufZEQx4QaDIMta,Piraten - Hit Mix,Michael Wendler,2003,-2.11,major,2000
spotify:track:0hJUqj8TjtWJkMl3kXWgpf,0hJUqj8TjtWJkMl3kXWgpf,Wonderful and Special,Mike Phillips,2002,-5.325,major,2000
spotify:track:1KgblV1sDCxtX8ReRMXQz9,1KgblV1sDCxtX8ReRMXQz9,Rotor Babe,Click Click,2008,-6.768,major,2000
spotify:track:29KxJsLFdO3LQmlfpasFAH,29KxJsLFdO3LQmlfpasFAH,迷戀,Ekin Cheng,2001,-8.374,major,2000
spotify:track:6RPx6ExAe6qrrDylBPOxQl,6RPx6ExAe6qrrDylBPOxQl,Djini Sez,Cari Lekebusch,2004,-5.951,minor,2000
spotify:track:3BbIvQO52fjZo9h0qE7Rb9,3BbIvQO52fjZo9h0qE7Rb9,A Colombia Entera,Tito Gomez,2006,-7.535,minor,2000
spotify:track:5wJnWHWaSBnvOS7uAN95XX,5wJnWHWaSBnvOS7uAN95XX,Entre Toi Et Moi,Mathieu Edward,2007,-5.612,minor,2000
spotify:track:48oStvBZsmfaB0SdgGqbip,48oStvBZsmfaB0SdgGqbip,Salvame,Dread Mar I,2008,-6.518,major,2000
spotify:track:2OZSvipsCwQjTeDXrQB1M8,2OZSvipsCwQjTeDXrQB1M8,Auntie Lu Lu,Nitty Gritty,2008,-5.382,minor,2000
spotify:track:5g2pSp4otLM18NAbeCygpx,5g2pSp4otLM18NAbeCygpx,The Mirror and the Veil,Runestone,2008,-18.988,minor,2000
spotify:track:6AgTABy4HeLh5hlQIcvWl7,6AgTABy4HeLh5hlQIcvWl7,Then He Killed Her - Demo,Sol Invictus,2002,-7.722,major,2000
spotify:track:75SlxoNAcvzMxVtrnEtVMw,75SlxoNAcvzMxVtrnEtVMw,Strange,Randy Houser,2008,-4.61,major,2000
spotify:track:2oZkoKJnFEW5nbCC932MIg,2oZkoKJnFEW5nbCC932MIg,Un Amor Así,Tony Vega,2001,-3.887,minor,2000
spotify:track:62BByyYoajaTqQzBJDIIAs,62BByyYoajaTqQzBJDIIAs,Akhilandeshvari,N. Ravikiran,2000,-12.49,major,2000
spotify:track:330J1ke0uaUsQB3DA1ArIc,330J1ke0uaUsQB3DA1ArIc,Sei meine Maus,Yvie,2009,-0.951,major,2000
spotify:track:1H6PkYfJaJ8wngaoXGRd87,1H6PkYfJaJ8wngaoXGRd87,Lovely Day (feat. Busta Rhymes),Luther Vandross,2003,-11.089,minor,2000
spotify:track:3raseFefLFgdv5RP6Ciwsz,3raseFefLFgdv5RP6Ciwsz,Balarama Avataram,T. M. Krishna,2005,-11.388,major,2000
spotify:track:6OE1yA5XoXXPIRTQV772Fx,6OE1yA5XoXXPIRTQV772Fx,"Nocturnes, CD 98: II. Fêtes",Claude Debussy,2001,-20.025,major,2000
spotify:track:5UqCvffrT5wgZUOVK8BlsK,5UqCvffrT5wgZUOVK8BlsK,New Day I Hate,The Young Fresh Fellows,2009,-7.431,major,2000
spotify:track:1QSLDYmIlSu7wYwSLLXVq0,1QSLDYmIlSu7wYwSLLXVq0,"Lute Sonata in E-Flat Major, Op. 1, No. 2: II. Allegro un poco",Adam Falckenhagen,2001,-26.698,minor,2000
spotify:track:6N7YkCy1oSMRsaZSoz5VlS,6N7YkCy1oSMRsaZSoz5VlS,Going On,Gnarls Barkley,2008,-4.743,major,2000
spotify:track:5c7ORENm3aA6ybkJxy7Geq,5c7ORENm3aA6ybkJxy7Geq,I Live In NY,Moes Haven,2005,-10.017,major,2000
spotify:track:3OLl5Fyq1I8cl0fdI6XzVp,3OLl5Fyq1I8cl0fdI6XzVp,"The Love Of God/O The Deep, Deep Love Of Jesus - Medley",Blessed Assurance Favorite Hymns Of Inspiration And Hope Performers,2007,-11.486,minor,2000
spotify:track:55bK3B5YeZGAOPpsyze4mo,55bK3B5YeZGAOPpsyze4mo,Celestial Oasis,Ethereal Dreams,2009,-24.724,minor,2000
spotify:track:5qplr7POSTwf0RUElwyWef,5qplr7POSTwf0RUElwyWef,Your Average Kind of Guy,Dr. John,2006,-19.516,minor,2000
spotify:track:1DCfcJM9711oDFGrtHvKfc,1DCfcJM9711oDFGrtHvKfc,Back to Daylight - Justin Robertson Remix,Dub Pistols,2009,-5.461,major,2000
spotify:track:33CZb6Ec0cJ1YINbjO5PHE,33CZb6Ec0cJ1YINbjO5PHE,Transatlanticism (Demo),Death Cab for Cutie,2003,-8.47,major,2000
spotify:track:3ptgMNc7QqJVlX3daDxuYN,3ptgMNc7QqJVlX3daDxuYN,Formless Like Water,Massage Therapy Music,2001,-30.988,major,2000
spotify:track:1SgKThqgrWqOmac6Fx3Yfx,1SgKThqgrWqOmac6Fx3Yfx,8 Bit Era - Original Mix,Eelke Kleijn,2006,-7.183,major,2000
spotify:track:6hpM0QwTdQ7pMOFMFH9aEz,6hpM0QwTdQ7pMOFMFH9aEz,Stressed Out - Original Mix,Miretz,2009,-18.038,minor,2000
spotify:track:4TOKz4wjzJ7JUrXZplT9iu,4TOKz4wjzJ7JUrXZplT9iu,Fingertips,Protassov,2003,-10.851,major,2000
spotify:track:674V5CgnBthidFKsAxpb5w,674V5CgnBthidFKsAxpb5w,Por Te Querer / Tem Gente Botando Terra (Poema Incidental),"Santanna ""O Cantador""",2002,-5.622,minor,2000
spotify:track:2ENKTXYjpAEkgOmoSbMSeW,2ENKTXYjpAEkgOmoSbMSeW,A Night In Tunisia,Kenny Burrell,2007,-11.277,major,2000
spotify:track:2jkkTi0b0Ee1q16mUVgGbL,2jkkTi0b0Ee1q16mUVgGbL,Blood Red Sandman,Lordi,2004,-4.314,major,2000
spotify:track:2LcAf2jBvPVG7iRA5at4Cl,2LcAf2jBvPVG7iRA5at4Cl,Peace & Harmony,Willy Clay Band,2005,-6.417,major,2000
spotify:track:4nUzLcZnf9KTgFBF4OHmjp,4nUzLcZnf9KTgFBF4OHmjp,Circumstances - Snakes & Arrows Live Version,Rush,2008,-4.019,major,2000
spotify:track:7xOs0v8lYTWcl7OqjrE08I,7xOs0v8lYTWcl7OqjrE08I,Evideyaanente Daivam,Madhu Balakrishnan,2007,-5.995,major,2000
spotify:track:4qwUN0QvEXdClRrxy7QpPN,4qwUN0QvEXdClRrxy7QpPN,Sky Full Of Angels,Reba McEntire,2003,-7.497,major,2000
spotify:track:4KgepW44wPWsz5SN5jkQzz,4KgepW44wPWsz5SN5jkQzz,Picture of You - Live,Joe Brown,2001,-12.054,major,2000
spotify:track:17WFd8aNNwTu570VVX0HSx,17WFd8aNNwTu570VVX0HSx,Seven Days,Azure Ray,2002,-18.121,minor,2000
spotify:track:5x25Ag0V8q1VUKRw8CE0QV,5x25Ag0V8q1VUKRw8CE0QV,"Just You And Me, Darling",The Who,2000,-5.708,major,2000
spotify:track:2o8dNs9VFg4MHxIurz1BdL,2o8dNs9VFg4MHxIurz1BdL,Better Than Knowing Where You Are,Spitalfield,2006,-4.035,major,2000
spotify:track:09nQMexTSp41GJAz92Bovs,09nQMexTSp41GJAz92Bovs,I'll Be There,TVXQ!,2006,-5.533,major,2000
spotify:track:2jFfEcmp5LhYvCz31lLhll,2jFfEcmp5LhYvCz31lLhll,Another Travelin' Song,Bright Eyes,2005,-6.892,major,2000
spotify:track:0ydSWKXHAGnuyOmFaRBI2Y,0ydSWKXHAGnuyOmFaRBI2Y,Goin' Down Slow,Sonny Terry,2001,-9.762,major,2000
spotify:track:73sMMfQZbHUsAElNQZfOCp,73sMMfQZbHUsAElNQZfOCp,Dauden,Borknagar,2008,-5.151,minor,2000
spotify:track:5uyEXFBFl8ZYACZCK0N2UE,5uyEXFBFl8ZYACZCK0N2UE,Jellied Eels - Live,Joe Brown,2001,-10.322,major,2000
spotify:track:4csJbRZemPImQy6SBXa1IB,4csJbRZemPImQy6SBXa1IB,Ruthless,Amon Tobin,2005,-6.414,major,2000
spotify:track:5gdaeHL3AFM1J0bvcrLVcn,5gdaeHL3AFM1J0bvcrLVcn,The Whiskey Ain't Workin' - 2006 Remaster,Travis Tritt,2007,-4.6,major,2000
spotify:track:7Juj0pLj47F7RSQWKjNoTw,7Juj0pLj47F7RSQWKjNoTw,Come Boldly,Melinda Watts,2009,-6.906,major,2000
spotify:track:3VY975tnCLKGgi8kM5x2jj,3VY975tnCLKGgi8kM5x2jj,Give Me Liberty or Give Me Love (with The Dorsey Brothers Orchestra),Mildred Bailey,2000,-11.277,major,2000
spotify:track:6ZdqEi3tlzTN4XhaMrYZ6l,6ZdqEi3tlzTN4XhaMrYZ6l,Down In The Park,Marilyn Manson,2009,-8.269,major,2000
spotify:track:5NSrZAU8IYlfaRyY6wibkr,5NSrZAU8IYlfaRyY6wibkr,Mistral - Anton Pieete Remix,Christian Smith,2008,-9.319,minor,2000
spotify:track:6DWVSbvionEzP8Za4Pe8oH,6DWVSbvionEzP8Za4Pe8oH,當心中有戀愛感覺,Eason Chan,2005,-10.637,minor,2000
spotify:track:5GVuQzpB2x0b4stf6Jbtgv,5GVuQzpB2x0b4stf6Jbtgv,Feet Wet,Stephen Speaks,2001,-5.566,major,2000
spotify:track:5vl8B2KQ7fcKe3qzoYDyBK,5vl8B2KQ7fcKe3qzoYDyBK,Retrato Cantado De Um Amor/ O Preço Da Traição,Grupo Pagode,2006,-7.118,minor,2000
spotify:track:0mTUTkFQ2MxmUHFL8EdfeR,0mTUTkFQ2MxmUHFL8EdfeR,The Firebird (L'oiseau De Feu) - Suite (1919): Finale,Igor Stravinsky,2009,-16.798,major,2000
spotify:track:1KmHmmiVdTwPnuLlubZnag,1KmHmmiVdTwPnuLlubZnag,I\'ve Never Been to Memphis (Hacienda\'s Sideburns Remix),Billie Ray Martin,2001,-8.922,major,2000
spotify:track:7EctZbflAOqgpLHcIK3BXQ,7EctZbflAOqgpLHcIK3BXQ,Men in Black,Frank Black,2007,-7.361,minor,2000
spotify:track:4480IIOZiTOb8LauVUfhax,4480IIOZiTOb8LauVUfhax,Orgullosa,Ismael Rivera,2008,-2.328,minor,2000
spotify:track:4LmgsmH05LIwtaUaxQmEZr,4LmgsmH05LIwtaUaxQmEZr,Eki Attar,Ay-Kherel,2004,-14.001,major,2000
spotify:track:3qRUxaCnX5ibO2c56763cl,3qRUxaCnX5ibO2c56763cl,Kabhi Aisa Lagta Hai - Instrumental,Lucky Ali,2004,-6.431,major,2000
spotify:track:2cQd1kDQBP7s4wNZF8uB8e,2cQd1kDQBP7s4wNZF8uB8e,Pozorovatelna,Jazz Q,2001,-13.228,major,2000
spotify:track:2NDP1jJw5dZJHhtNRfCdUN,2NDP1jJw5dZJHhtNRfCdUN,Juegos en Mi Mente (Playground In My Mind),Roberto Jordan,2001,-8.48,major,2000
spotify:track:1itF4j7BOvoj4SdxEHrpU5,1itF4j7BOvoj4SdxEHrpU5,Naina,Shafqat Amanat Ali,2008,-12.89,major,2000
spotify:track:6UTCh1Ug0ruABshzDJ9Je3,6UTCh1Ug0ruABshzDJ9Je3,Das ist der allergrößte Klopfer,Klaus & Klaus,2000,-5.15,major,2000
spotify:track:1tFtJpPlIRFZuVnVdgkZjn,1tFtJpPlIRFZuVnVdgkZjn,Tell Me the Reason Why,Ras Shiloh,2006,-9.607,minor,2000
spotify:track:0jeNOHh2s64O3mWOKG8yGE,0jeNOHh2s64O3mWOKG8yGE,Be'Yom Shabbat (On Sabbath),Idan Raichel,2002,-5.334,minor,2000
spotify:track:7MkvZPkQboxlYazm2spszG,7MkvZPkQboxlYazm2spszG,Ampuli Mama,KK,2004,-4.855,minor,2000
spotify:track:44spIokJg5lnqBxcF2VWP4,44spIokJg5lnqBxcF2VWP4,Your Happiness,Compulsive Gamblers,2000,-3.147,major,2000
spotify:track:5lLkAnJRpYDNQZZjYoDQuZ,5lLkAnJRpYDNQZZjYoDQuZ,Celebrity Shingles and Chuck Woolery,Comedian Bob Marley,2003,-8.51,major,2000
spotify:track:4V6sBosrQDKi92lyuK0Sod,4V6sBosrQDKi92lyuK0Sod,"Horn Concerto No. 2 in E-Flat Major, K. 417: II. Andante",Wolfgang Amadeus Mozart,2007,-22.065,major,2000
spotify:track:6VgaNzVEm5I6r9IahW2rcC,6VgaNzVEm5I6r9IahW2rcC,Ice Pick Blues,Whistlin' Alex Moore,2000,-14.48,major,2000
spotify:track:5eSydDjmoTxS4KRRqPW2xR,5eSydDjmoTxS4KRRqPW2xR,Oh My,The Drones,2008,-5.707,major,2000
spotify:track:2TigQi7P2Q4XUTgQjmE2Nc,2TigQi7P2Q4XUTgQjmE2Nc,The Big Olive,Alan Menken,2000,-22.342,major,2000
spotify:track:3LWvDzQME9z8RQXJREEu6c,3LWvDzQME9z8RQXJREEu6c,Coconut,Manu Dibango,2008,-9.883,minor,2000
spotify:track:6EEIqGzt6ThJAJKZjgo0y5,6EEIqGzt6ThJAJKZjgo0y5,El Blade,Estopa,2002,-5.249,minor,2000
spotify:track:4U9DaccUdAXG6wXI3VgiWk,4U9DaccUdAXG6wXI3VgiWk,Hate,Die Apokalyptischen Reiter,2004,-4.334,major,2000
spotify:track:5jWGrMBLe5ZgpeNev0RjVM,5jWGrMBLe5ZgpeNev0RjVM,OK,Zhang Zhen Yue,2007,-4.479,minor,2000
spotify:track:0tWJq2K0ye4sygsa6QEqSo,0tWJq2K0ye4sygsa6QEqSo,Hush,Automatic Loveletter,2007,-5.865,major,2000
spotify:track:08Bw0ZIoDLFQDI5O2Pl7dC,08Bw0ZIoDLFQDI5O2Pl7dC,We Were Young,Slick Shoes,2003,-2.685,major,2000
spotify:track:5HhIU2dqSk1gAXZWvWc73T,5HhIU2dqSk1gAXZWvWc73T,Des Plumes Dans La Tête,Sylvain Chauveau,2004,-9.751,minor,2000
spotify:track:1OzUrXLqxxMhFd21Qmahp1,1OzUrXLqxxMhFd21Qmahp1,Story of a Boy,Between The Trees,2009,-3.417,major,2000
spotify:track:0TyrE9RAefR9pYCMI0s4Y2,0TyrE9RAefR9pYCMI0s4Y2,Wiccan Song,Lucidian,2003,-12.071,major,2000
spotify:track:4DBwQwxJFJ5ZlJK1YKJHC1,4DBwQwxJFJ5ZlJK1YKJHC1,Somewhere Between Ragged And Right,John Anderson,2004,-6.801,major,2000
spotify:track:0ZYA2sLkCPfpqHoJxNlZEG,0ZYA2sLkCPfpqHoJxNlZEG,Millioner röda rosor,Vikingarna,2006,-11.67,minor,2000
spotify:track:5QlVl4SXxsXy607zouKUeN,5QlVl4SXxsXy607zouKUeN,"Lies, Greed, Delivered",Lambs,2005,-3.866,minor,2000
spotify:track:0wbrhxEKUhb0QBvt4KDBA1,0wbrhxEKUhb0QBvt4KDBA1,Você Virou Saudade - Ao Vivo,Gian & Giovani,2004,-6.279,major,2000
spotify:track:4iXWRzjLFjtYH5GsBaDUh9,4iXWRzjLFjtYH5GsBaDUh9,Rhodes Flash,Steve Bug,2008,-12.469,minor,2000
spotify:track:2rhBgNQMpeKbkQKBfESEfT,2rhBgNQMpeKbkQKBfESEfT,She's Like Thunder - Fight Anthem,Doro,2007,-6.85,minor,2000
spotify:track:3RfQYkaW7N5Emh0sd6dDDi,3RfQYkaW7N5Emh0sd6dDDi,Song and Dance: Tell Me on a Sunday,Andrew Lloyd Webber,2001,-17.229,major,2000
spotify:track:1oJNdzygWfxqgKbQycZFUR,1oJNdzygWfxqgKbQycZFUR,A Nega da Brilhantina - Ao Vivo,Os 4 Mensageiros,2009,-11.129,major,2000
spotify:track:0VckOIsnJqtZQL3Abb5ZxP,0VckOIsnJqtZQL3Abb5ZxP,One Summernight in Moscow,Patty Ryan,2006,-3.718,minor,2000
spotify:track:4PnqREjopkWKljgPjMaUCK,4PnqREjopkWKljgPjMaUCK,Gimme Shelter,Paul Brady,2009,-3.905,major,2000
spotify:track:2MtyGUHt1abcwMNJUlckBq,2MtyGUHt1abcwMNJUlckBq,Hopes Too High,Marcell & The Truth,2006,-11.242,major,2000
spotify:track:4rgcjvi6JrzfgY1qZKMKvT,4rgcjvi6JrzfgY1qZKMKvT,Sweet On You,Chieli Minucci,2000,-8.608,major,2000
spotify:track:5sdqWD0An2XqKjiobBSYZC,5sdqWD0An2XqKjiobBSYZC,여전히,Kim Jong Kook,2005,-8.207,major,2000
spotify:track:5F2le46Cv1FCAA80kmQIxq,5F2le46Cv1FCAA80kmQIxq,Pure Pleasure Seeker - Pizzicato Mix,Moloko,2001,-9.277,major,2000
spotify:track:7l1uB5pfrgfwoAjK2e7O4K,7l1uB5pfrgfwoAjK2e7O4K,"Phantom Of The Opera - Live: Reading Festival, 28 August 1982",Iron Maiden,2002,-5.645,major,2000
spotify:track:4EtAqm8AgZTR44PetnNXZP,4EtAqm8AgZTR44PetnNXZP,Scratched,Dj Dana,2003,-6.151,major,2000
spotify:track:45zISfC5PaegEJMB1VwZRR,45zISfC5PaegEJMB1VwZRR,Evening Sky (Piano Reprise),Tim Janis,2005,-19.409,major,2000
spotify:track:4PsEzciz4dr761DjN3ok74,4PsEzciz4dr761DjN3ok74,Vorfreude - Original Version,Sylence,2014,-4.109,major,2010
spotify:track:478CcQt9iyivd9o1EDxTWc,478CcQt9iyivd9o1EDxTWc,Stones Under Rushing Water (feat. Drew Holcomb & Ellie Holcomb) - Acoustic Live,NEEDTOBREATHE,2018,-8.744,major,2010
spotify:track:0kk1U1cKNV7bgvN83VpMXD,0kk1U1cKNV7bgvN83VpMXD,The Imminent,Front Line Assembly,2018,-12.884,major,2010
spotify:track:6ZEmjcKnZvbWV2qBvDR3rm,6ZEmjcKnZvbWV2qBvDR3rm,Dreams Of A Dying City,Rabih Abou-Khalil,2012,-16.89,major,2010
spotify:track:1bFfMJTstlHbbePrxAu2Lq,1bFfMJTstlHbbePrxAu2Lq,Waltz#2,Lloyd Green,2014,-10.268,major,2010
spotify:track:41H7ayURsGvzBWj77ZddWt,41H7ayURsGvzBWj77ZddWt,It's Nice Outside,Anti Lilly,2017,-11.024,minor,2010
spotify:track:69mvOZSJAzatfPqmyK36Na,69mvOZSJAzatfPqmyK36Na,Seu Astral - Ao Vivo,Jorge & Mateus,2013,-4.793,major,2010
spotify:track:2QCFie06LWtG3yCF0S6LBF,2QCFie06LWtG3yCF0S6LBF,Chariots of Fire: Main title theme (Chariots of Fire),Vangelis,2012,-17.146,major,2010
spotify:track:5oJGBRl8Pu4rUwq8U0MJJT,5oJGBRl8Pu4rUwq8U0MJJT,Dance in My Heart,Scott D. Davis,2013,-14.689,minor,2010
spotify:track:1Ccx2tzGF7qbRAYe82KyOk,1Ccx2tzGF7qbRAYe82KyOk,In the Garden,Michael Dulin,2018,-22.358,major,2010
spotify:track:7ulzxe4SLABXwyirODybCH,7ulzxe4SLABXwyirODybCH,Lucid Dreams,October Ends,2018,-4.973,minor,2010
spotify:track:5cy15H6gLpEBr438lQ9ETp,5cy15H6gLpEBr438lQ9ETp,River City Lights,Griffin House,2010,-7.949,major,2010
spotify:track:2JiNQ0o6KbPjb3nILksYtf,2JiNQ0o6KbPjb3nILksYtf,Когда по целым дням,Izabella Yurieva,2014,-15.313,major,2010
spotify:track:4syBHMqSeqJRIa4mzod0Bs,4syBHMqSeqJRIa4mzod0Bs,Que Sera,Baby Rasta & Gringo,2015,-4.532,minor,2010
